rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
98 	 966.157 	 2304.84 	 1269.75 	 86.209 	 2296 	 56.3572 	 52.1431 	 0.379419 	 0.973707 	 187.48 	 1517.58 	 713.763 	 0.47033 	 1126.77 	 1393 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3163 	 0.888983 	 268.125 	 1896.94 	 1959.13 	 1890.78 	 0.319838 	 3523.48 	 1607.48 	 1389.64 	 0.709314 	 163.054 	 56.8818 	 66.6719 	 0.325342 	 204.929 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
99 	 962.642 	 2722.11 	 1579.91 	 343.111 	 1038 	 43.2316 	 30.9992 	 0.697022 	 0.957565 	 128.711 	 1174.83 	 379.031 	 0.322626 	 936.513 	 1050.25 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1617 	 0.940116 	 165.154 	 94.1293 	 94.4698 	 26.1231 	 0.214765 	 109.219 	 93.5263 	 27.8904 	 0.29523 	 25.8606 	 8.49829 	 8.89585 	 0.131333 	 67.7351 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
100 	 1026.04 	 2222.95 	 991.93 	 101.607 	 6620 	 118.549 	 72.1268 	 0.793619 	 0.968686 	 330.25 	 2052.4 	 744.882 	 0.362933 	 1289.56 	 1927.82 	 45 	 45 	 294.156 	 72.5379 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8902 	 0.946417 	 424.894 	 1416.72 	 1812.2 	 1743.86 	 0.447837 	 2590.52 	 1572.34 	 1121.63 	 0.618933 	 280.124 	 71.1308 	 105.374 	 0.327249 	 321.999 	 399 	 1146 	 106.489 	 8.03418 	 2 	 1114.23 	 0.168312 	 59.9437 	 29.1505 	 40.0549 	 15.4297 	 205 	 45 	 133 	 81.1911 	  Tumour 
101 	 1016.36 	 2515.41 	 1453.55 	 218.979 	 3492 	 85.4872 	 52.3524 	 0.790548 	 0.981174 	 231.48 	 1353.99 	 515.607 	 0.380807 	 981.517 	 1229.4 	 45 	 45 	 415.667 	 194.049 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5032 	 0.95303 	 294.912 	 253.107 	 240.075 	 171.728 	 0 	 0 	 0 	 105.273 	 0.438499 	 60.0852 	 1.63545 	 19.1597 	 0.187915 	 101.96 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
102 	 1004.29 	 2427.92 	 1382.4 	 137.641 	 1557 	 50.4973 	 39.9543 	 0.611537 	 0.957565 	 153.439 	 1037.13 	 239.583 	 0.231006 	 816.645 	 912.544 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2772 	 0.965181 	 211.598 	 101.877 	 109.465 	 41.1183 	 0 	 0 	 0 	 27.7064 	 0.253108 	 10.0639 	 -2.61772 	 3.59717 	 0.0692585 	 51.9383 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
103 	 1051.52 	 2298.88 	 998.481 	 86.209 	 5235 	 116.266 	 73.4113 	 0.775451 	 0.770646 	 370.718 	 2356.52 	 929.631 	 0.394492 	 1296.5 	 2231.94 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 11110 	 0.929629 	 471.078 	 846.386 	 1447.22 	 1378.87 	 0.537383 	 2103.55 	 1192.77 	 1186.2 	 0.819639 	 156.442 	 4.30756 	 97.4485 	 0.49138 	 198.316 	 80 	 84 	 120.513 	 22.058 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 80 	 80 	 80 	 0 	  Tumour 
104 	 1025.62 	 853.375 	 1159.68 	 1104.53 	 1818 	 53.896 	 43.327 	 0.594763 	 0.966507 	 167.054 	 1461.56 	 723.536 	 0.495042 	 1028.95 	 1336.98 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 10009 	 0.788793 	 566.693 	 1700 	 1937.05 	 1868.7 	 0.933837 	 1986.78 	 1936.95 	 548.732 	 0.283282 	 36.1063 	 -1.46351 	 10.7805 	 0.138246 	 77.9807 	 45 	 45 	 75.4889 	 -22.9657 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
105 	 1031.57 	 917.253 	 1133.54 	 1046.32 	 2049 	 62.0451 	 42.3316 	 0.731099 	 0.978978 	 174.51 	 1543.64 	 740.898 	 0.479967 	 1150.57 	 1419.06 	 45 	 45 	 385.556 	 163.938 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3410 	 0.878187 	 268.468 	 1534.27 	 1519.1 	 1450.76 	 0.630522 	 1444.67 	 1551.33 	 708.038 	 0.466089 	 39.4486 	 2.77273 	 9.7014 	 0.119295 	 81.3231 	 77 	 81 	 84.6494 	 -13.8052 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 77 	 77 	 77 	 0 	  Lymph 
106 	 1058.75 	 964.857 	 1136.29 	 991.279 	 954 	 46.6373 	 26.1571 	 0.827909 	 0.970498 	 120.569 	 1180.03 	 571.83 	 0.48459 	 848.201 	 1055.45 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5989 	 0.780427 	 432.652 	 1338.47 	 1468.68 	 1400.33 	 0.181592 	 1316.23 	 1467.78 	 446.95 	 0.304321 	 48.0962 	 12.0275 	 16.4206 	 0.182511 	 89.9706 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
107 	 1092.58 	 1243.01 	 1082.4 	 745.065 	 2531 	 101.546 	 31.9874 	 0.94909 	 0.964558 	 242.25 	 1256.16 	 672.948 	 0.535717 	 923.963 	 1131.58 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4408 	 0.937473 	 309.539 	 158.039 	 157.368 	 89.0213 	 0.131944 	 219.316 	 152.916 	 37.9117 	 0.240911 	 15.8537 	 3.13644 	 5.3171 	 0.0921058 	 57.7282 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
108 	 1070.12 	 1101.87 	 1095.73 	 870.699 	 1643 	 50.6333 	 41.8462 	 0.563003 	 0.956345 	 158.368 	 1322.47 	 729.393 	 0.551539 	 895.609 	 1197.89 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2473 	 0.949328 	 204.77 	 233.66 	 192.727 	 124.38 	 0.216495 	 250.262 	 185.014 	 51.0852 	 0.265066 	 35.1414 	 13.913 	 13.7615 	 0.178684 	 77.0158 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
109 	 1120.82 	 1577.17 	 1098.72 	 504.481 	 5574 	 130.534 	 56.0808 	 0.903006 	 0.942988 	 346.049 	 1663.41 	 820.865 	 0.493482 	 1331.37 	 1538.83 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7849 	 0.943843 	 406.711 	 280.15 	 167.891 	 99.5445 	 0 	 0 	 0 	 58.1503 	 0.346357 	 31.4555 	 16.56 	 10.5838 	 0.144331 	 73.3299 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
110 	 1093.88 	 875.132 	 1208.01 	 1052.79 	 2104 	 56.7107 	 47.7279 	 0.540097 	 0.96337 	 179.439 	 1610.94 	 804.158 	 0.499187 	 1212.44 	 1486.35 	 90 	 194 	 402.133 	 180.516 	 2 	 451.593 	 0.214635 	 18.6011 	 18.6011 	 18.6011 	 0 	 45 	 45 	 45 	 0 	 2969 	 0.937184 	 234.912 	 1656.11 	 1722.24 	 1653.89 	 0.672727 	 1750.4 	 1722.83 	 611.197 	 0.354886 	 41.2472 	 0.549235 	 7.95425 	 0.095694 	 83.1217 	 45 	 45 	 77.0889 	 -21.3657 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
111 	 1160.3 	 2230.7 	 1119.06 	 201.854 	 11523 	 151.706 	 104.129 	 0.727236 	 0.871766 	 488.943 	 3124.02 	 1068.85 	 0.342139 	 2128.66 	 2999.44 	 45 	 45 	 382.889 	 161.271 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 14975 	 0.886672 	 578.818 	 1197.56 	 1784.55 	 1716.21 	 0.401923 	 1598.87 	 1805.63 	 905.442 	 0.507378 	 253.287 	 45.1391 	 93.1624 	 0.315632 	 295.162 	 225 	 1138 	 121.529 	 23.0743 	 4 	 3859.9 	 0.334974 	 54.3783 	 13.2098 	 35.5509 	 16.3612 	 90 	 45 	 56.25 	 22.5 	  Tumour 
112 	 1109.65 	 830.14 	 1243.82 	 1086.1 	 1273 	 46.7404 	 35.8831 	 0.640797 	 0.945063 	 143.539 	 1364.15 	 636.101 	 0.466299 	 966.068 	 1239.57 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3460 	 0.89987 	 263.64 	 1977.16 	 2134.8 	 2066.46 	 0.861224 	 2016.55 	 2249.11 	 555.856 	 0.260378 	 51.4492 	 -5.71222 	 14.8653 	 0.159288 	 93.3236 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
113 	 1104.66 	 1086.35 	 1134 	 864.313 	 888 	 38.266 	 30.4308 	 0.606288 	 0.940678 	 116.912 	 1031.87 	 437.406 	 0.423896 	 689.038 	 907.29 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1702 	 0.882322 	 183.355 	 204.519 	 194.231 	 125.884 	 0.300578 	 239.769 	 186.262 	 44.5722 	 0.22948 	 22.7382 	 -0.347705 	 5.08249 	 0.078661 	 64.6126 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
114 	 1130.97 	 2947.58 	 1861.51 	 624.6 	 2510 	 65.8962 	 49.4912 	 0.660247 	 0.974001 	 195.64 	 3556.73 	 778.352 	 0.218839 	 2479.41 	 3432.15 	 45 	 45 	 299.844 	 78.2268 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3830 	 0.97954 	 245.941 	 91.4569 	 73.0975 	 4.75074 	 0 	 0 	 0 	 16.4533 	 0.225087 	 27.7531 	 9.79809 	 7.87337 	 0.113078 	 69.6275 	 45 	 45 	 82.9778 	 -15.4768 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
115 	 1163.66 	 2793.13 	 1760.02 	 506.537 	 5560 	 127.305 	 55.9908 	 0.898089 	 0.964943 	 325.362 	 1005.81 	 308.524 	 0.306742 	 763.761 	 881.229 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7454 	 0.945699 	 388.551 	 120.998 	 102.628 	 34.2814 	 0.166197 	 159.373 	 96.4608 	 53.9168 	 0.525361 	 27.9203 	 13.8204 	 11.1205 	 0.159332 	 69.7948 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
116 	 1142.11 	 2748.43 	 1711.47 	 457.931 	 1259 	 49.4768 	 33.3057 	 0.739499 	 0.944486 	 143.64 	 1243.68 	 370.74 	 0.298099 	 903.126 	 1119.1 	 45 	 45 	 205.867 	 -15.751 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2112 	 0.913495 	 204.368 	 103.42 	 123.736 	 55.3895 	 0.604396 	 147.436 	 111.348 	 82.1864 	 0.664206 	 15.9969 	 4.44029 	 7.01062 	 0.121141 	 57.8713 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
117 	 1156.77 	 2704.91 	 1688.99 	 419.358 	 1830 	 69.6445 	 36.2814 	 0.853586 	 0.825068 	 210.024 	 2272.82 	 717.566 	 0.315716 	 1163.47 	 2148.24 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2843 	 0.926662 	 232.083 	 145.96 	 149.078 	 80.7313 	 0.211009 	 140.478 	 151.072 	 37.5902 	 0.252151 	 32.042 	 3.67971 	 8.02226 	 0.108531 	 73.9164 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
118 	 1160.97 	 854.471 	 1277.03 	 1043.23 	 1625 	 52.8101 	 39.4188 	 0.66547 	 0.980097 	 152.468 	 1628.9 	 928.078 	 0.569758 	 1293.5 	 1504.32 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9294 	 0.79969 	 532.208 	 1374.38 	 1619.66 	 1551.31 	 0.311871 	 1985.24 	 1541.2 	 653.392 	 0.403414 	 39.7982 	 8.28268 	 22.5614 	 0.276242 	 81.6726 	 45 	 45 	 64.6667 	 -33.7879 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
119 	 1260.69 	 656.468 	 1463.23 	 1161.22 	 9021 	 227.269 	 50.9988 	 0.974497 	 0.940765 	 535.63 	 1669.12 	 866.272 	 0.519 	 1242.01 	 1544.54 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 15693 	 0.87553 	 715.848 	 1859.59 	 1766 	 1697.65 	 0.163142 	 2913.98 	 1648.49 	 1139.75 	 0.645383 	 41.4197 	 17.5265 	 20.7572 	 0.249203 	 83.2941 	 45 	 45 	 87.1111 	 -11.3434 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Fib 
120 	 1171.84 	 2649.37 	 1658 	 370 	 1696 	 63.2745 	 35.1563 	 0.831439 	 0.970252 	 170.225 	 1594.36 	 589.91 	 0.369997 	 882.526 	 1469.78 	 45 	 45 	 323.267 	 101.649 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2558 	 0.957335 	 209.113 	 107.376 	 120.525 	 52.1783 	 0.165 	 158.909 	 115.025 	 52.5545 	 0.436047 	 25.2435 	 5.48087 	 9.50747 	 0.141653 	 67.1179 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
121 	 1195.4 	 2538.3 	 1596.09 	 278.514 	 5050 	 90.4993 	 71.497 	 0.613071 	 0.968732 	 284.392 	 1902.02 	 807.09 	 0.424334 	 1557.62 	 1777.44 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6770 	 0.959195 	 336.267 	 138.383 	 117.502 	 49.1549 	 0.180064 	 247.393 	 104.64 	 71.3757 	 0.607445 	 48.3592 	 23.4935 	 18.165 	 0.20131 	 90.2337 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
122 	 1198.38 	 985.144 	 1256.05 	 908.463 	 1973 	 60.3211 	 42.1873 	 0.714751 	 0.969057 	 177.338 	 1655.88 	 847.253 	 0.511663 	 1260.37 	 1531.3 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4522 	 0.903858 	 308.024 	 1446.02 	 1763.68 	 1695.33 	 0.334507 	 2008.33 	 1704.61 	 632.291 	 0.358508 	 40.4479 	 2.36547 	 12.8258 	 0.1558 	 82.3224 	 55 	 55 	 81.6 	 -16.8545 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	  Lymph 
123 	 1209.27 	 783.45 	 1353.12 	 1084.78 	 380 	 29.1663 	 16.791 	 0.817663 	 0.976864 	 75.1127 	 887.4 	 255.814 	 0.288274 	 610.661 	 762.818 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1326 	 0.917012 	 157.941 	 2281.94 	 2145.32 	 2076.98 	 0.0945946 	 1974.21 	 2157.05 	 623.721 	 0.290735 	 77.9598 	 26.4287 	 19.4783 	 0.162544 	 119.834 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
124 	 1231.34 	 3070.31 	 2019.04 	 782.052 	 3207 	 71.2864 	 57.3318 	 0.594297 	 0.980134 	 213.48 	 1846.17 	 989.884 	 0.536182 	 1488.77 	 1721.59 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4850 	 0.986976 	 273.255 	 83.0948 	 55.5115 	 -12.8352 	 0 	 0 	 0 	 12.3036 	 0.22164 	 16.3395 	 11.931 	 9.98294 	 0.171487 	 58.2139 	 45 	 45 	 77.6667 	 -20.7879 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
125 	 1235.35 	 1003.89 	 1283.85 	 876.233 	 2373 	 69.9619 	 43.8729 	 0.778942 	 0.958014 	 199.137 	 1672.51 	 881.128 	 0.526829 	 1314.99 	 1547.93 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3761 	 0.875262 	 297.439 	 1339.82 	 1563.71 	 1495.36 	 0.553114 	 1864.93 	 1463.16 	 587.867 	 0.375944 	 33.2667 	 7.5366 	 9.59003 	 0.127627 	 75.1412 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
126 	 1249.34 	 2511.09 	 1618.04 	 289.401 	 2647 	 66.2 	 51.5219 	 0.627921 	 0.961147 	 204.551 	 901.287 	 421.626 	 0.467804 	 661.934 	 776.706 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3860 	 0.957104 	 256.368 	 143.472 	 157.974 	 89.6276 	 0.239316 	 247.393 	 143.214 	 89.0867 	 0.563931 	 29.3254 	 2.57128 	 17.0161 	 0.23899 	 71.1998 	 47 	 49 	 69.4043 	 -29.0503 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 47 	 47 	 47 	 0 	  Lymph 
127 	 1280.37 	 2174.73 	 1249.37 	 153.026 	 3544 	 81.1917 	 56.6678 	 0.716147 	 0.959653 	 242.25 	 1223.3 	 436.304 	 0.35666 	 896.215 	 1098.72 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6561 	 0.86125 	 397.338 	 448.993 	 580.981 	 512.634 	 0.172973 	 1274.78 	 516.679 	 541.133 	 0.931412 	 32.7875 	 -6.48364 	 18.2637 	 0.244619 	 74.662 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
128 	 1262.33 	 919.059 	 1340.38 	 942.364 	 1488 	 47.336 	 40.2023 	 0.527915 	 0.973822 	 145.64 	 1356.88 	 577.342 	 0.425493 	 1022.91 	 1232.3 	 45 	 45 	 291.244 	 69.6268 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8312 	 0.808403 	 460.794 	 1252.16 	 1539.03 	 1470.68 	 0.49061 	 1642.85 	 1474.25 	 574.684 	 0.373408 	 21.893 	 -2.08635 	 6.35 	 0.0995805 	 63.7675 	 45 	 45 	 61.6444 	 -36.8101 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
129 	 1335.52 	 1634.41 	 1319.32 	 297.2 	 6108 	 161.243 	 48.7102 	 0.953279 	 0.937673 	 388.132 	 1004.84 	 313.729 	 0.312216 	 737.688 	 880.263 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9033 	 0.948048 	 453.338 	 156.127 	 121.824 	 53.4772 	 0 	 0 	 0 	 93.0893 	 0.76413 	 24.4844 	 11.106 	 7.65984 	 0.115431 	 66.3589 	 97 	 172 	 73.2371 	 -25.2174 	 2 	 737.608 	 0.120761 	 14.8842 	 14.8842 	 14.8842 	 0 	 52 	 45 	 48.5 	 4.94975 	  Fib 
130 	 1297.38 	 2931.8 	 1952.05 	 678.759 	 1999 	 60.2608 	 42.9256 	 0.701845 	 0.953721 	 178.167 	 1253 	 523.609 	 0.417885 	 981.785 	 1128.42 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3403 	 0.973955 	 234.426 	 65.2016 	 53.6486 	 -14.6981 	 0 	 0 	 0 	 8.59406 	 0.160192 	 13.2166 	 8.3552 	 7.07253 	 0.128379 	 55.091 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
131 	 1307.21 	 797.117 	 1432.91 	 1022.28 	 2154 	 60.8897 	 45.5198 	 0.664174 	 0.975986 	 177.095 	 1576.64 	 807.555 	 0.5122 	 1174.15 	 1452.06 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3874 	 0.834015 	 321.581 	 1342.38 	 1412.54 	 1344.19 	 0.474403 	 1520.96 	 1393.06 	 350.18 	 0.247908 	 36.2156 	 3.26704 	 7.81047 	 0.100019 	 78.0901 	 35 	 36 	 75.4857 	 -22.9688 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 35 	 35 	 35 	 0 	  Lymph 
132 	 1320.85 	 710.685 	 1486.06 	 1079.82 	 2715 	 65.7098 	 53.133 	 0.588358 	 0.95666 	 207.338 	 1706.33 	 847.69 	 0.49679 	 1229.93 	 1581.75 	 45 	 45 	 452.778 	 231.16 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6617 	 0.831386 	 398.995 	 1832.34 	 2141.71 	 2073.36 	 0.621622 	 2277.17 	 2075.63 	 738.663 	 0.344895 	 33.8449 	 4.76257 	 10.6812 	 0.141063 	 75.7193 	 45 	 45 	 71.5778 	 -26.8768 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
133 	 1346.72 	 2681.2 	 1804.78 	 482.648 	 4412 	 93.4266 	 60.7256 	 0.759949 	 0.972449 	 263.421 	 2014.29 	 1114.69 	 0.553392 	 1426.57 	 1889.71 	 90 	 169 	 236.233 	 14.6157 	 2 	 1523.96 	 0.345411 	 15.6205 	 15.6205 	 15.6205 	 0 	 45 	 45 	 45 	 0 	 6390 	 0.975275 	 324.569 	 89.9189 	 84.0747 	 15.728 	 0 	 0 	 0 	 34.3914 	 0.409057 	 17.8558 	 7.81529 	 10.1316 	 0.169623 	 59.7303 	 45 	 45 	 77.8667 	 -20.5879 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
