rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
35 	 560.823 	 2759.92 	 783.842 	 593.401 	 1988 	 96.6526 	 33.1297 	 0.939419 	 0.739583 	 270.735 	 917.76 	 171.754 	 0.187145 	 443.875 	 714.816 	 108.111 	 10.7462 	 28.8605 	 0.116674 	 247.36 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3111 	 0.852562 	 268.108 	 100.121 	 101.787 	 23.3713 	 0 	 0 	 0 	 30.1255 	 0.295967 	  DCIS 
36 	 585.284 	 1567.28 	 791.174 	 267.686 	 3750 	 99.528 	 49.1237 	 0.869708 	 0.956145 	 262.794 	 2457.53 	 1137.66 	 0.462929 	 1368.11 	 2254.58 	 173.619 	 24.9236 	 45.6344 	 0.145858 	 312.868 	 140 	 335 	 158.679 	 54.7076 	 2 	 1074.84 	 0.286625 	 23.7425 	 23.7425 	 23.7425 	 0 	 75 	 65 	 70 	 7.07107 	 100 	 121 	 221.46 	 69.8831 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 100 	 100 	 100 	 0 	 5688 	 0.976648 	 295.622 	 125.264 	 116.938 	 38.5228 	 0.430769 	 115.062 	 116.398 	 10.9831 	 0.0939224 	  DCIS 
37 	 618.962 	 1484.32 	 876.285 	 297.741 	 3808 	 109.567 	 46.1638 	 0.906907 	 0.924496 	 282.735 	 1820.71 	 713.864 	 0.392081 	 1123.53 	 1617.76 	 156.919 	 42.8553 	 34.8152 	 0.117552 	 296.168 	 84 	 89 	 142.976 	 39.0052 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 84 	 84 	 84 	 0 	 116 	 126 	 177.474 	 25.8972 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 116 	 116 	 116 	 0 	 6113 	 0.883509 	 357.848 	 114.208 	 109.516 	 31.1008 	 0.25 	 121.671 	 107.799 	 13.1463 	 0.120039 	  DCIS 
38 	 643.84 	 2756.49 	 836.558 	 554.518 	 2624 	 74.0935 	 48.4166 	 0.756967 	 0.860892 	 241.865 	 1740.42 	 760.051 	 0.436705 	 1287.4 	 1537.48 	 99.0287 	 21.554 	 33.4077 	 0.140205 	 238.278 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3624 	 0.88563 	 266.309 	 93.6187 	 94.7778 	 16.3621 	 0.24359 	 98.5614 	 94.8151 	 24.2234 	 0.255581 	  DCIS 
39 	 633.107 	 1563.05 	 826.741 	 232.545 	 1737 	 70.843 	 32.2695 	 0.890232 	 0.933369 	 183.823 	 1298.17 	 475.198 	 0.366051 	 777.235 	 1095.23 	 111.057 	 4.10864 	 21.0878 	 0.084248 	 250.306 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2501 	 0.950589 	 206.024 	 119.348 	 116.473 	 38.0569 	 0.307692 	 113.339 	 117.506 	 9.47441 	 0.0813446 	  DCIS 
40 	 670.73 	 2369 	 647.352 	 192.083 	 2831 	 95.3757 	 43.4038 	 0.890449 	 0.857359 	 253.421 	 1007.13 	 261.45 	 0.259599 	 420.283 	 804.186 	 53.8374 	 -7.53798 	 20.5671 	 0.106517 	 193.087 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3904 	 0.902033 	 270.794 	 123.851 	 127.229 	 48.8131 	 0 	 0 	 0 	 21.0616 	 0.165541 	  DCIS 
41 	 672.498 	 716.29 	 1566.89 	 669.188 	 4280 	 89.0404 	 61.8186 	 0.719709 	 0.969862 	 257.338 	 2068.46 	 870.224 	 0.420711 	 1162.12 	 1865.52 	 126.24 	 46.1724 	 50.8274 	 0.191448 	 265.489 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6028 	 0.970692 	 330.225 	 75.3192 	 68.4712 	 -9.94452 	 0 	 0 	 0 	 8.37769 	 0.122354 	  DCIS 
42 	 695.172 	 2772.37 	 884.02 	 542.948 	 2454 	 67.1817 	 47.0167 	 0.714296 	 0.967284 	 194.894 	 2178.97 	 1030.44 	 0.472904 	 1714.9 	 1976.02 	 128.657 	 46.0565 	 32.1414 	 0.119972 	 267.906 	 55 	 56 	 135.2 	 31.229 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 55 	 55 	 55 	 0 	 188 	 410 	 145.362 	 -6.21522 	 2 	 108.643 	 0.0442717 	 28.6604 	 28.6604 	 28.6604 	 0 	 124 	 64 	 94 	 42.4264 	 2821 	 0.965435 	 208.894 	 89.6725 	 85.7797 	 7.36399 	 0.316384 	 98.9464 	 83.5772 	 17.1233 	 0.199619 	  DCIS 
43 	 693.647 	 1535.64 	 888.881 	 210.545 	 3066 	 99.5387 	 41.4432 	 0.909203 	 0.918789 	 260.25 	 1146.04 	 425.544 	 0.371316 	 648.897 	 943.101 	 150.167 	 21.4638 	 30.0936 	 0.10398 	 289.417 	 116 	 656 	 131.957 	 27.9859 	 4 	 386.086 	 0.125925 	 87.1909 	 10.6289 	 50.7263 	 26.8187 	 45 	 14 	 29 	 12.9872 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4198 	 0.939991 	 275.765 	 132.352 	 125.75 	 47.3343 	 0 	 0 	 0 	 11.1482 	 0.0886535 	  DCIS 
44 	 723.909 	 2957.37 	 1039.53 	 702.983 	 3719 	 99.7744 	 48.1601 	 0.875791 	 0.970765 	 266.25 	 1763.55 	 737.661 	 0.418282 	 1331.24 	 1560.61 	 60.5938 	 19.2616 	 16.1846 	 0.0809866 	 199.843 	 102 	 225 	 112.265 	 8.29369 	 2 	 579.825 	 0.155909 	 21.2297 	 21.2297 	 21.2297 	 0 	 57 	 45 	 51 	 8.48528 	 154 	 288 	 148.883 	 -2.69381 	 2 	 495.796 	 0.133314 	 18.9041 	 18.9041 	 18.9041 	 0 	 86 	 68 	 77 	 12.7279 	 4713 	 0.979426 	 276.652 	 77.2466 	 73.0935 	 -5.32218 	 0.130081 	 63.625 	 73.937 	 16.0205 	 0.219178 	  DCIS 
45 	 740.769 	 1889.3 	 848.642 	 340.243 	 8366 	 176.873 	 63.4521 	 0.933436 	 0.915317 	 438.316 	 1647.02 	 590.66 	 0.358622 	 1176.65 	 1444.08 	 156.989 	 -6.19481 	 31.0618 	 0.104854 	 296.238 	 65 	 69 	 116.169 	 12.1982 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	 314 	 1636 	 206.592 	 55.0154 	 4 	 1538.8 	 0.183934 	 74.3618 	 10.143 	 41.9897 	 28.5699 	 143 	 50 	 78.5 	 43.6081 	 12900 	 0.867635 	 596.056 	 2009.89 	 2416.03 	 2337.62 	 0.0749507 	 3665.61 	 2347.35 	 850.882 	 0.352181 	  Tumour 
46 	 754.285 	 2001.34 	 927.397 	 377.244 	 4522 	 121.648 	 52.6821 	 0.901361 	 0.887189 	 322.534 	 1181.3 	 293.285 	 0.248272 	 555.175 	 978.358 	 195.857 	 -35.5622 	 39.1665 	 0.116878 	 335.107 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 112 	 210 	 146.223 	 -5.35371 	 3 	 813.039 	 0.179796 	 20.4749 	 7.88936 	 13.9109 	 5.64409 	 66 	 5 	 37.3333 	 30.6649 	 8471 	 0.852556 	 444.132 	 2094.88 	 3042.06 	 2963.64 	 0.102094 	 3614.56 	 2996.8 	 664.564 	 0.218459 	  Tumour 
47 	 751.004 	 1777.37 	 798.53 	 244.377 	 2465 	 62.6451 	 54.0782 	 0.504781 	 0.951737 	 206.066 	 1185.75 	 296.048 	 0.24967 	 754.327 	 982.81 	 175.77 	 -12.0673 	 20.4342 	 0.0648665 	 315.019 	 116 	 233 	 121.672 	 17.7014 	 2 	 177.027 	 0.0718163 	 18.7569 	 18.7569 	 18.7569 	 0 	 71 	 45 	 58 	 18.3848 	 350 	 614 	 243.991 	 92.4145 	 3 	 215.28 	 0.0873346 	 24.6915 	 11.4304 	 16.4643 	 6.4257 	 249 	 45 	 116.667 	 114.736 	 4211 	 0.945442 	 266.492 	 1639.64 	 2172.48 	 2094.06 	 0.0807175 	 3374.5 	 2100.66 	 1030.81 	 0.474485 	  Tumour 
48 	 754.296 	 1414.96 	 1017.39 	 288.534 	 1739 	 52.7239 	 43.1591 	 0.574384 	 0.936961 	 170.953 	 2093.13 	 912.225 	 0.435817 	 1169.91 	 1890.19 	 127.584 	 6.58324 	 14.4814 	 0.0542715 	 266.833 	 74 	 78 	 133.486 	 29.5155 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 74 	 74 	 74 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2331 	 0.926103 	 193.681 	 126.78 	 125.738 	 47.3224 	 0.232143 	 126.897 	 124.241 	 24.8184 	 0.197382 	  DCIS 
49 	 770.693 	 2205.3 	 1081.87 	 192.083 	 5693 	 108.614 	 67.1734 	 0.785815 	 0.975664 	 306.635 	 1396.16 	 420.509 	 0.301191 	 911.913 	 1193.21 	 236.018 	 -0.474195 	 37.8026 	 0.100735 	 375.268 	 142 	 435 	 134.563 	 30.5924 	 3 	 458.146 	 0.0804754 	 34.7411 	 13.571 	 23.8784 	 9.47736 	 55 	 33 	 47.3333 	 12.4231 	 581 	 1209 	 219.107 	 67.5298 	 4 	 1475.36 	 0.259153 	 49.4946 	 19.0426 	 31.2131 	 12.3528 	 360 	 61 	 145.25 	 143.781 	 8980 	 0.910658 	 397.848 	 1552.84 	 2082.92 	 2004.5 	 0 	 0 	 0 	 1115.36 	 0.535479 	  Tumour 
50 	 768.707 	 1468.77 	 989.354 	 235.417 	 2725 	 70.2937 	 49.8086 	 0.705631 	 0.959169 	 213.238 	 2458.25 	 1100.82 	 0.447807 	 1683.84 	 2255.31 	 114.842 	 10.7807 	 17.528 	 0.068983 	 254.091 	 76 	 80 	 141.553 	 37.5816 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 76 	 76 	 76 	 0 	 107 	 111 	 236.935 	 85.3577 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 107 	 107 	 107 	 0 	 4186 	 0.96988 	 247.48 	 133.187 	 126.986 	 48.5704 	 0.24537 	 129.849 	 128.116 	 13.3965 	 0.105495 	  DCIS 
51 	 814.295 	 1708.99 	 827.087 	 192.44 	 2638 	 99.9423 	 33.9435 	 0.940559 	 0.966654 	 236.836 	 1347.99 	 508.364 	 0.377127 	 889.535 	 1145.05 	 179.977 	 -24.8548 	 64.3852 	 0.201691 	 319.227 	 32 	 33 	 111.438 	 7.46649 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 32 	 32 	 32 	 0 	 94 	 186 	 151.617 	 0.0400982 	 2 	 956.207 	 0.362474 	 16.2534 	 16.2534 	 16.2534 	 0 	 49 	 45 	 47 	 2.82843 	 3755 	 0.906567 	 300.049 	 1780.26 	 1937.64 	 1859.22 	 0.281746 	 2853.24 	 1777.68 	 1123.75 	 0.57996 	  Tumour 
52 	 811.281 	 2958.31 	 1097.95 	 681.898 	 4074 	 80.0924 	 65.1775 	 0.581174 	 0.978386 	 245.622 	 2264.51 	 1106.37 	 0.488568 	 1794.24 	 2061.57 	 97.4641 	 43.0063 	 39.7477 	 0.167915 	 236.714 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 184 	 360 	 170.951 	 19.3742 	 3 	 468.425 	 0.114979 	 20.5869 	 11.0943 	 15.748 	 4.24761 	 80 	 37 	 61.3333 	 22.053 	 5084 	 0.979199 	 267.48 	 77.8265 	 70.572 	 -7.84364 	 0.135593 	 65.0938 	 71.1114 	 14.3117 	 0.202796 	  DCIS 
53 	 810.695 	 2443.28 	 804.195 	 202.83 	 2457 	 72.6148 	 43.896 	 0.796601 	 0.961644 	 203.137 	 1379.58 	 513.615 	 0.372298 	 916.464 	 1176.64 	 147.743 	 11.6806 	 34.3411 	 0.119659 	 286.993 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 33 	 35 	 128.061 	 -23.5163 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 33 	 33 	 33 	 0 	 3300 	 0.977778 	 220.853 	 150.437 	 146.781 	 68.3649 	 0 	 0 	 0 	 13.9937 	 0.0953375 	  DCIS 
54 	 827.113 	 1517.08 	 1000.35 	 163.478 	 2570 	 102.143 	 34.6527 	 0.940694 	 0.904293 	 247.137 	 1705 	 703.651 	 0.412698 	 1081.66 	 1502.06 	 161.124 	 33.9683 	 26.3444 	 0.0877052 	 300.374 	 64 	 68 	 129.5 	 25.529 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	 63 	 64 	 163.429 	 11.8516 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	 4364 	 0.968917 	 275.48 	 161.679 	 156.09 	 77.6745 	 0.057377 	 123.5 	 157.127 	 26.4044 	 0.169161 	  DCIS 
55 	 855.021 	 2869.41 	 1067.3 	 586.638 	 2380 	 71.4333 	 43.4144 	 0.79412 	 0.956976 	 197.48 	 1576.73 	 658.032 	 0.417339 	 1180.01 	 1373.79 	 68.1938 	 30.1302 	 35.0611 	 0.169015 	 207.443 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3227 	 0.973454 	 219.681 	 80.0084 	 74.6082 	 -3.80743 	 0 	 0 	 0 	 17.6597 	 0.2367 	  DCIS 
56 	 895.779 	 1793.63 	 936.036 	 251.03 	 6305 	 93.4351 	 87.6334 	 0.346887 	 0.966135 	 311.765 	 1553.49 	 489.891 	 0.315349 	 1063.38 	 1350.55 	 223.853 	 -43.4049 	 37.3438 	 0.102846 	 363.102 	 278 	 1274 	 126.644 	 22.6729 	 5 	 1310.72 	 0.207885 	 57.4808 	 10.7481 	 32.3524 	 14.1435 	 80 	 24 	 55.6 	 21.9386 	 373 	 1030 	 215.609 	 64.0317 	 4 	 3462.77 	 0.549209 	 52.0981 	 12.0342 	 31.1955 	 13.8219 	 144 	 53 	 93.25 	 38.5173 	 9583 	 0.93347 	 402.818 	 2053.6 	 2778.88 	 2700.46 	 0.526163 	 2665.86 	 2806.48 	 648.33 	 0.233307 	  Tumour 
57 	 897.541 	 2199.27 	 1166.67 	 259.046 	 7037 	 102.394 	 88.6989 	 0.499617 	 0.966355 	 330.007 	 1656.65 	 438.474 	 0.264676 	 1141.5 	 1453.7 	 229.77 	 -25.7137 	 39.6348 	 0.107406 	 369.019 	 195 	 529 	 127.749 	 23.7777 	 3 	 3012.37 	 0.428076 	 44.9151 	 18.7863 	 30.1282 	 11.986 	 90 	 42 	 65 	 24.0624 	 549 	 898 	 260.326 	 108.749 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 549 	 549 	 549 	 0 	 14035 	 0.910064 	 518.617 	 1619.31 	 2339.52 	 2261.1 	 0.292952 	 2256.05 	 2340.79 	 946.413 	 0.404533 	  Tumour 
58 	 908.36 	 1659.26 	 899.496 	 117.324 	 3851 	 84.7002 	 58.4286 	 0.723973 	 0.978156 	 246.35 	 1136.97 	 277.175 	 0.243785 	 687.023 	 934.024 	 233.993 	 8.79171 	 39.5586 	 0.105986 	 373.243 	 94 	 134 	 134.511 	 30.5396 	 2 	 1790.27 	 0.464886 	 9.76424 	 9.76424 	 9.76424 	 0 	 64 	 30 	 47 	 24.0416 	 601 	 1238 	 218.938 	 67.3615 	 3 	 1051.02 	 0.272921 	 33.7014 	 18.8461 	 26.3454 	 6.64439 	 267 	 69 	 200.333 	 113.742 	 8267 	 0.896443 	 401.161 	 2015.65 	 2376.76 	 2298.34 	 0.453488 	 2671.64 	 2291.95 	 939.89 	 0.39545 	  Tumour 
59 	 949.979 	 1828.6 	 999.772 	 281.028 	 5709 	 158.025 	 58.4752 	 0.929017 	 0.755259 	 398.375 	 1755.31 	 560.078 	 0.319076 	 1113.86 	 1552.37 	 186.05 	 -8.34218 	 34.5974 	 0.106355 	 325.3 	 145 	 284 	 109.621 	 5.64968 	 2 	 2418.06 	 0.423552 	 18.2253 	 18.2253 	 18.2253 	 0 	 88 	 57 	 72.5 	 21.9203 	 96 	 799 	 148.927 	 -2.64984 	 2 	 643.791 	 0.112768 	 96.1089 	 96.1089 	 96.1089 	 0 	 54 	 42 	 48 	 8.48528 	 6225 	 0.648505 	 450.96 	 2366.68 	 2470.5 	 2392.08 	 0.350515 	 2541.12 	 2452.13 	 789.271 	 0.319478 	  Tumour 
60 	 946.127 	 1547.56 	 1076.51 	 117.324 	 2530 	 137.431 	 26.5553 	 0.981154 	 0.863481 	 298.291 	 1092.45 	 359.554 	 0.329126 	 690.599 	 889.506 	 157.371 	 14.6833 	 23.372 	 0.078794 	 296.621 	 60 	 65 	 117.583 	 13.6123 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 60 	 60 	 60 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3793 	 0.904387 	 317.907 	 227.332 	 233.682 	 155.267 	 0 	 0 	 0 	 47.7909 	 0.204512 	  Fib 
61 	 948.041 	 2098.24 	 1139.31 	 358.236 	 7807 	 129.23 	 77.3639 	 0.801009 	 0.98004 	 366.517 	 1441.43 	 263.36 	 0.182708 	 613.269 	 1238.49 	 236.618 	 -55.4327 	 31.1905 	 0.0829826 	 375.868 	 90 	 383 	 125.367 	 21.3957 	 2 	 685.556 	 0.0878129 	 42.0476 	 42.0476 	 42.0476 	 0 	 45 	 45 	 45 	 0 	 541 	 1169 	 193.383 	 41.8057 	 5 	 2075.57 	 0.26586 	 56.2939 	 11.0454 	 30.1391 	 15.7351 	 191 	 45 	 108.2 	 69.8083 	 16260 	 0.950433 	 553.186 	 1849.72 	 2910.37 	 2831.95 	 0.379747 	 2875.77 	 2910.76 	 584.942 	 0.200986 	  Tumour 
62 	 942.509 	 2288.89 	 1261.5 	 167.967 	 6209 	 99.5165 	 79.6644 	 0.599314 	 0.973808 	 306.978 	 1085.31 	 336.752 	 0.310281 	 595.503 	 882.37 	 156.407 	 5.46626 	 34.9299 	 0.118143 	 295.657 	 162 	 669 	 121.463 	 17.4919 	 2 	 1240.38 	 0.199771 	 49.6795 	 49.6795 	 49.6795 	 0 	 91 	 71 	 81 	 14.1421 	 907 	 2249 	 206.994 	 55.4176 	 5 	 1009.87 	 0.162647 	 48.1033 	 15.869 	 30.134 	 11.002 	 370 	 39 	 151.167 	 126.74 	 11775 	 0.978803 	 413.203 	 1551.09 	 1370.11 	 1291.7 	 0.146132 	 1240.14 	 1382.76 	 595.714 	 0.434791 	  Tumour 
63 	 996.098 	 1965.07 	 1104.3 	 419.987 	 11896 	 208.6 	 84.833 	 0.913572 	 0.849532 	 523.713 	 1529.02 	 487.81 	 0.319035 	 1043.51 	 1326.07 	 191.42 	 -57.1842 	 41.8829 	 0.126661 	 330.669 	 373 	 2123 	 134.96 	 30.9888 	 5 	 2561.87 	 0.215356 	 95.3412 	 15.3232 	 50.579 	 28.2384 	 125 	 43 	 74.6 	 34.1804 	 1098 	 3086 	 332.228 	 180.651 	 4 	 2101.48 	 0.176655 	 84.7709 	 18.1523 	 46.1592 	 26.7061 	 515 	 48 	 274.5 	 258.46 	 21595 	 0.913803 	 666.281 	 1595.82 	 2917.18 	 2838.76 	 0.211091 	 3251.71 	 2852.66 	 848.286 	 0.29079 	  Tumour 
64 	 963.904 	 2199.94 	 1216.36 	 256.018 	 3611 	 86.6003 	 56.4727 	 0.758127 	 0.894919 	 265.823 	 1569.4 	 394.346 	 0.251272 	 673.001 	 1366.45 	 209.016 	 -23.9236 	 40.1829 	 0.11538 	 348.266 	 71 	 75 	 124.183 	 20.2121 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	 377 	 1271 	 220.862 	 69.2851 	 3 	 1648.08 	 0.456405 	 49.7319 	 24.1425 	 37.226 	 11.4526 	 266 	 31 	 125.667 	 123.977 	 3278 	 0.817253 	 285.338 	 1657.44 	 1904.69 	 1826.27 	 0.723881 	 1932.34 	 1891.45 	 866.26 	 0.454804 	  Tumour 
65 	 970.596 	 2758.62 	 1092.22 	 439.83 	 2169 	 61.7033 	 45.3892 	 0.677412 	 0.978349 	 178.167 	 1621.63 	 530.834 	 0.327346 	 1244.45 	 1418.69 	 45.8487 	 17.2969 	 12.2651 	 0.0662627 	 185.098 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2976 	 0.984778 	 204.167 	 80.045 	 75.9886 	 -2.42704 	 0 	 0 	 0 	 6.73921 	 0.0886871 	  DCIS 
66 	 960.538 	 2456.12 	 949.952 	 167.967 	 986 	 50.8089 	 24.9213 	 0.871446 	 0.969518 	 128.711 	 1026.18 	 293.425 	 0.28594 	 673.318 	 823.235 	 171.365 	 16.1774 	 29.612 	 0.0953337 	 310.615 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1563 	 0.981784 	 153.054 	 228.561 	 226.582 	 148.166 	 0 	 0 	 0 	 34.835 	 0.153741 	  Other 
67 	 1013.49 	 3076.08 	 1323.95 	 688.108 	 3879 	 85.267 	 58.1587 	 0.73128 	 0.97831 	 245.279 	 2149.78 	 1104.73 	 0.513879 	 1689.67 	 1946.84 	 140.411 	 51.1717 	 47.3433 	 0.169289 	 279.66 	 110 	 174 	 140.682 	 36.7108 	 2 	 122.882 	 0.0316789 	 13.1428 	 13.1428 	 13.1428 	 0 	 75 	 35 	 55 	 28.2843 	 173 	 210 	 195.757 	 44.1803 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 173 	 173 	 173 	 0 	 4898 	 0.988098 	 262.652 	 79.0419 	 69.8405 	 -8.57516 	 0 	 0 	 0 	 11.9158 	 0.170615 	  DCIS 
68 	 1021.86 	 1675.84 	 1013.73 	 148.862 	 3748 	 73.6707 	 65.0485 	 0.469444 	 0.974012 	 237.037 	 898.183 	 158.957 	 0.176976 	 510.726 	 695.239 	 127.988 	 -50.7347 	 38.7633 	 0.145052 	 267.238 	 95 	 154 	 114.221 	 10.25 	 2 	 359.263 	 0.0958546 	 13.1716 	 13.1716 	 13.1716 	 0 	 62 	 33 	 47.5 	 20.5061 	 361 	 659 	 235.668 	 84.0907 	 4 	 1111.61 	 0.296586 	 30.5596 	 15.2863 	 20.674 	 7.0241 	 242 	 36 	 90.25 	 101.267 	 13466 	 0.912825 	 496.458 	 1220.93 	 2149.8 	 2071.38 	 0.138425 	 2432.31 	 2119.08 	 994.063 	 0.462398 	  Tumour 
69 	 1044.37 	 2243.8 	 1305.74 	 227.669 	 8364 	 105.24 	 102.654 	 0.220354 	 0.974712 	 353.889 	 1543.09 	 417.481 	 0.27055 	 1027.59 	 1340.14 	 228.724 	 -17.6325 	 30.599 	 0.0831554 	 367.973 	 127 	 489 	 129.969 	 25.9975 	 2 	 1725.07 	 0.206249 	 43.5982 	 43.5982 	 43.5982 	 0 	 64 	 63 	 63.5 	 0.707107 	 748 	 2653 	 217.84 	 66.2626 	 6 	 1977.57 	 0.236439 	 55.2771 	 12.2814 	 34.5045 	 11.6852 	 312 	 33 	 124.667 	 121.294 	 13268 	 0.919601 	 483.63 	 1915.31 	 2631.46 	 2553.05 	 0.127764 	 2400.4 	 2624.09 	 626.973 	 0.23826 	  Tumour 
